TipusCasData,RegioSanitariaDescripcio,EdatRang,Total
2021-01-13,TERRES DE L'EBRE,50-59,16
2021-01-13,TERRES DE L'EBRE,80-89,7
2021-01-13,TERRES DE L'EBRE,90+,4
2021-01-13,TERRES DE L'EBRE,10-19,20
2021-01-13,LLEIDA,60-69,17
2021-01-13,LLEIDA,50-59,23
2021-01-13,LLEIDA,20-29,17
2021-01-13,LLEIDA,70-79,10
2021-01-13,LLEIDA,80-89,9
2021-01-13,LLEIDA,0-9,10
2021-01-13,LLEIDA,10-19,15
2021-01-13,LLEIDA,90+,2
2021-01-13,METROPOLITANA NORD,10-19,134
2021-01-13,METROPOLITANA NORD,70-79,80
2021-01-13,METROPOLITANA NORD,80-89,59
2021-01-13,METROPOLITANA NORD,40-49,168
2021-01-13,LLEIDA,40-49,20
2021-01-13,LLEIDA,30-39,18
2021-01-13,METROPOLITANA NORD,50-59,164
2021-01-13,METROPOLITANA NORD,30-39,133
2021-01-13,METROPOLITANA NORD,90+,32
2021-01-13,METROPOLITANA NORD,60-69,133
2021-01-13,METROPOLITANA NORD,20-29,136
2021-01-13,METROPOLITANA NORD,0-9,60
2021-01-14,CATALUNYA CENTRAL,70-79,23
2021-01-14,CATALUNYA CENTRAL,50-59,40
2021-01-14,CATALUNYA CENTRAL,10-19,28
2021-01-14,CATALUNYA CENTRAL,30-39,34
2021-01-14,CATALUNYA CENTRAL,20-29,32
2021-01-14,CATALUNYA CENTRAL,0-9,23
2021-01-14,CATALUNYA CENTRAL,80-89,18
2021-01-14,CATALUNYA CENTRAL,90+,13
2021-01-14,CATALUNYA CENTRAL,60-69,21
2021-01-14,CATALUNYA CENTRAL,40-49,44
2021-01-14,CAMP DE TARRAGONA,50-59,57
2021-01-14,CAMP DE TARRAGONA,80-89,16
2021-01-14,CAMP DE TARRAGONA,10-19,36
2021-01-14,CAMP DE TARRAGONA,30-39,40
2021-01-14,CAMP DE TARRAGONA,70-79,24
2021-01-14,CAMP DE TARRAGONA,40-49,80
2021-01-14,CAMP DE TARRAGONA,90+,9
2021-01-14,CAMP DE TARRAGONA,20-29,43
2021-01-14,CAMP DE TARRAGONA,0-9,19
2021-01-14,CAMP DE TARRAGONA,60-69,38
2021-01-14,GIRONA,0-9,31
2021-01-14,GIRONA,90+,5
2021-01-14,GIRONA,10-19,55
2021-01-14,GIRONA,60-69,44
2021-01-14,GIRONA,20-29,25
2021-01-14,GIRONA,80-89,16
2021-01-14,GIRONA,40-49,50
2021-01-14,GIRONA,50-59,58
2021-01-14,GIRONA,30-39,43
2021-01-14,GIRONA,70-79,17
2021-01-14,BARCELONA CIUTAT,90+,29
2021-01-14,BARCELONA CIUTAT,60-69,80
2021-01-14,BARCELONA CIUTAT,40-49,151
2021-01-14,BARCELONA CIUTAT,50-59,136
2021-01-14,BARCELONA CIUTAT,80-89,54
2021-01-14,BARCELONA CIUTAT,30-39,143
2021-01-14,BARCELONA CIUTAT,0-9,52
2021-01-14,BARCELONA CIUTAT,10-19,81
2021-01-14,BARCELONA CIUTAT,70-79,69
2021-01-14,BARCELONA CIUTAT,20-29,140
2021-01-14,ALT PIRINEU I ARAN,50-59,2
2021-01-14,ALT PIRINEU I ARAN,40-49,5
2021-01-14,ALT PIRINEU I ARAN,0-9,1
2021-01-14,ALT PIRINEU I ARAN,20-29,3
2021-01-14,ALT PIRINEU I ARAN,60-69,1
2021-01-14,ALT PIRINEU I ARAN,30-39,4
2021-01-14,ALT PIRINEU I ARAN,80-89,3
2021-01-14,ALT PIRINEU I ARAN,90+,1
2021-01-14,ALT PIRINEU I ARAN,70-79,2
2021-01-14,ALT PIRINEU I ARAN,10-19,1
2021-01-14,METROPOLITANA SUD,60-69,86
2021-01-14,METROPOLITANA SUD,70-79,62
2021-01-14,METROPOLITANA SUD,20-29,91
2021-01-14,METROPOLITANA SUD,40-49,117
2021-01-14,METROPOLITANA SUD,30-39,103
2021-01-14,METROPOLITANA SUD,90+,15
2021-01-14,METROPOLITANA SUD,50-59,134
2021-01-14,METROPOLITANA SUD,0-9,39
2021-01-14,METROPOLITANA SUD,80-89,37
2021-01-14,METROPOLITANA SUD,10-19,96
2021-01-14,METROPOLITANA NORD,50-59,158
2021-01-14,METROPOLITANA NORD,80-89,56
2021-01-14,TERRES DE L'EBRE,0-9,12
2021-01-14,TERRES DE L'EBRE,60-69,15
2021-01-14,TERRES DE L'EBRE,40-49,22
2021-01-14,TERRES DE L'EBRE,30-39,16
2021-01-14,TERRES DE L'EBRE,10-19,15
2021-01-14,TERRES DE L'EBRE,80-89,7
2021-01-14,TERRES DE L'EBRE,50-59,25
2021-01-14,TERRES DE L'EBRE,90+,2
2021-01-14,TERRES DE L'EBRE,70-79,8
2021-01-14,TERRES DE L'EBRE,20-29,14
2021-01-14,METROPOLITANA NORD,10-19,135
2021-01-14,LLEIDA,60-69,10
2021-01-14,METROPOLITANA NORD,90+,26
2021-01-14,LLEIDA,50-59,29
2021-01-14,LLEIDA,90+,1
2021-01-14,LLEIDA,40-49,26
2021-01-14,LLEIDA,30-39,24
2021-01-14,LLEIDA,10-19,16
2021-01-14,LLEIDA,20-29,14
2021-01-14,LLEIDA,0-9,7
2021-01-14,LLEIDA,70-79,8
2021-01-14,LLEIDA,80-89,4
2021-01-14,METROPOLITANA NORD,30-39,122
2021-01-14,METROPOLITANA NORD,40-49,176
2021-01-14,METROPOLITANA NORD,20-29,127
2021-01-14,METROPOLITANA NORD,0-9,56
2021-01-14,METROPOLITANA NORD,70-79,44
2021-01-14,METROPOLITANA NORD,60-69,108
2021-01-15,CATALUNYA CENTRAL,90+,3
2021-01-15,CATALUNYA CENTRAL,60-69,26
2021-01-15,CATALUNYA CENTRAL,20-29,41
2021-01-15,CATALUNYA CENTRAL,40-49,36
2021-01-15,CATALUNYA CENTRAL,30-39,39
2021-01-15,CATALUNYA CENTRAL,50-59,42
2021-01-15,CATALUNYA CENTRAL,10-19,30
2021-01-15,CATALUNYA CENTRAL,80-89,11
2021-01-15,CATALUNYA CENTRAL,70-79,25
2021-01-15,CAMP DE TARRAGONA,30-39,42
2021-01-15,CATALUNYA CENTRAL,0-9,29
2021-01-15,CAMP DE TARRAGONA,20-29,24
2021-01-15,CAMP DE TARRAGONA,0-9,18
2021-01-15,CAMP DE TARRAGONA,80-89,22
2021-01-15,CAMP DE TARRAGONA,50-59,55
2021-01-15,CAMP DE TARRAGONA,60-69,37
2021-01-15,CAMP DE TARRAGONA,40-49,54
2021-01-15,CAMP DE TARRAGONA,70-79,31
2021-01-15,CAMP DE TARRAGONA,10-19,25
2021-01-15,CAMP DE TARRAGONA,90+,23
2021-01-15,GIRONA,20-29,27
2021-01-15,GIRONA,70-79,25
2021-01-15,GIRONA,40-49,68
2021-01-15,GIRONA,80-89,13
2021-01-15,GIRONA,50-59,46
2021-01-15,GIRONA,10-19,50
2021-01-15,GIRONA,60-69,33
2021-01-15,GIRONA,0-9,29
2021-01-15,GIRONA,30-39,54
2021-01-15,GIRONA,90+,8
2021-01-15,ALT PIRINEU I ARAN,80-89,3
2021-01-15,BARCELONA CIUTAT,90+,28
2021-01-15,BARCELONA CIUTAT,40-49,145
2021-01-15,BARCELONA CIUTAT,60-69,101
2021-01-15,BARCELONA CIUTAT,50-59,140
2021-01-15,BARCELONA CIUTAT,20-29,109
2021-01-15,BARCELONA CIUTAT,10-19,91
2021-01-15,BARCELONA CIUTAT,80-89,59
2021-01-15,BARCELONA CIUTAT,30-39,148
2021-01-15,BARCELONA CIUTAT,0-9,62
2021-01-15,BARCELONA CIUTAT,70-79,57
2021-01-15,ALT PIRINEU I ARAN,20-29,6
2021-01-15,ALT PIRINEU I ARAN,10-19,7
2021-01-15,ALT PIRINEU I ARAN,40-49,5
2021-01-15,ALT PIRINEU I ARAN,70-79,5
2021-01-15,ALT PIRINEU I ARAN,50-59,3
2021-01-15,ALT PIRINEU I ARAN,60-69,2
2021-01-15,ALT PIRINEU I ARAN,90+,2
2021-01-15,ALT PIRINEU I ARAN,30-39,1
2021-01-15,METROPOLITANA NORD,30-39,114
2021-01-15,METROPOLITANA SUD,10-19,118
2021-01-15,METROPOLITANA SUD,60-69,92
2021-01-15,METROPOLITANA SUD,40-49,158
2021-01-15,METROPOLITANA SUD,70-79,44
2021-01-15,METROPOLITANA SUD,0-9,67
2021-01-15,METROPOLITANA SUD,20-29,80
2021-01-15,METROPOLITANA SUD,50-59,134
2021-01-15,METROPOLITANA SUD,30-39,117
2021-01-15,METROPOLITANA SUD,80-89,38
2021-01-15,METROPOLITANA SUD,90+,13
2021-01-15,TERRES DE L'EBRE,10-19,21
2021-01-15,TERRES DE L'EBRE,40-49,24
2021-01-15,TERRES DE L'EBRE,30-39,15
2021-01-15,TERRES DE L'EBRE,0-9,6
2021-01-15,TERRES DE L'EBRE,50-59,20
2021-01-15,TERRES DE L'EBRE,80-89,8
2021-01-15,TERRES DE L'EBRE,60-69,19
2021-01-15,TERRES DE L'EBRE,20-29,10
2021-01-15,TERRES DE L'EBRE,70-79,13
2021-01-15,TERRES DE L'EBRE,90+,1
2021-01-15,METROPOLITANA NORD,70-79,68
2021-01-15,LLEIDA,0-9,12
2021-01-15,LLEIDA,80-89,10
2021-01-15,LLEIDA,10-19,16
2021-01-15,LLEIDA,30-39,20
2021-01-15,LLEIDA,90+,4
2021-01-15,LLEIDA,50-59,35
2021-01-15,LLEIDA,40-49,26
2021-01-15,LLEIDA,60-69,17
2021-01-15,LLEIDA,20-29,19
2021-01-15,LLEIDA,70-79,10
2021-01-15,METROPOLITANA NORD,40-49,147
2021-01-15,METROPOLITANA NORD,20-29,135
2021-01-15,METROPOLITANA NORD,10-19,120
2021-01-15,METROPOLITANA NORD,50-59,155
2021-01-15,METROPOLITANA NORD,80-89,41
2021-01-15,METROPOLITANA NORD,90+,13
2021-01-15,METROPOLITANA NORD,0-9,50
2021-01-15,METROPOLITANA NORD,60-69,98
2021-01-16,CATALUNYA CENTRAL,80-89,19
2021-01-16,CATALUNYA CENTRAL,70-79,13
2021-01-16,CATALUNYA CENTRAL,30-39,17
2021-01-16,CATALUNYA CENTRAL,90+,5
2021-01-16,CATALUNYA CENTRAL,60-69,17
2021-01-16,CATALUNYA CENTRAL,10-19,6
2021-01-16,CATALUNYA CENTRAL,20-29,18
2021-01-16,CATALUNYA CENTRAL,50-59,17
2021-01-16,CATALUNYA CENTRAL,40-49,15
2021-01-16,CAMP DE TARRAGONA,70-79,11
2021-01-16,CAMP DE TARRAGONA,20-29,19
2021-01-16,CAMP DE TARRAGONA,10-19,37
2021-01-16,CAMP DE TARRAGONA,40-49,33
2021-01-16,CAMP DE TARRAGONA,90+,2
2021-01-16,CAMP DE TARRAGONA,60-69,12
2021-01-16,CAMP DE TARRAGONA,50-59,34
2021-01-16,CAMP DE TARRAGONA,0-9,13
2021-01-16,CAMP DE TARRAGONA,30-39,19
2021-01-16,CAMP DE TARRAGONA,80-89,14
2021-01-16,CATALUNYA CENTRAL,0-9,3
2021-01-16,GIRONA,60-69,24
2021-01-16,GIRONA,20-29,23
2021-01-16,GIRONA,90+,5
2021-01-16,GIRONA,70-79,19
2021-01-16,GIRONA,10-19,17
2021-01-16,GIRONA,40-49,31
2021-01-16,GIRONA,30-39,25
2021-01-16,GIRONA,80-89,9
2021-01-16,GIRONA,50-59,27
2021-01-16,GIRONA,0-9,8
2021-01-16,BARCELONA CIUTAT,50-59,58
2021-01-16,BARCELONA CIUTAT,20-29,27
2021-01-16,BARCELONA CIUTAT,40-49,69
2021-01-16,BARCELONA CIUTAT,90+,14
2021-01-16,BARCELONA CIUTAT,10-19,26
2021-01-16,BARCELONA CIUTAT,70-79,23
2021-01-16,BARCELONA CIUTAT,80-89,25
2021-01-16,BARCELONA CIUTAT,60-69,35
2021-01-16,BARCELONA CIUTAT,0-9,18
2021-01-16,BARCELONA CIUTAT,30-39,52
2021-01-16,ALT PIRINEU I ARAN,10-19,1
2021-01-16,ALT PIRINEU I ARAN,90+,1
2021-01-16,ALT PIRINEU I ARAN,50-59,4
2021-01-16,ALT PIRINEU I ARAN,20-29,3
2021-01-16,ALT PIRINEU I ARAN,60-69,7
2021-01-16,ALT PIRINEU I ARAN,40-49,6
2021-01-16,ALT PIRINEU I ARAN,30-39,3
2021-01-16,ALT PIRINEU I ARAN,70-79,2
2021-01-16,ALT PIRINEU I ARAN,80-89,1
2021-01-16,ALT PIRINEU I ARAN,0-9,1
2021-01-16,LLEIDA,20-29,6
2021-01-16,METROPOLITANA SUD,0-9,17
2021-01-16,METROPOLITANA SUD,40-49,61
2021-01-16,METROPOLITANA SUD,10-19,19
2021-01-16,METROPOLITANA SUD,30-39,41
2021-01-16,METROPOLITANA SUD,50-59,53
2021-01-16,METROPOLITANA SUD,60-69,37
2021-01-16,METROPOLITANA SUD,90+,8
2021-01-16,METROPOLITANA SUD,70-79,17
2021-01-16,METROPOLITANA SUD,80-89,19
2021-01-16,METROPOLITANA SUD,20-29,29
2021-01-16,METROPOLITANA NORD,40-49,85
2021-01-16,TERRES DE L'EBRE,40-49,13
2021-01-16,TERRES DE L'EBRE,60-69,13
2021-01-16,TERRES DE L'EBRE,50-59,13
2021-01-16,TERRES DE L'EBRE,30-39,9
2021-01-16,TERRES DE L'EBRE,20-29,5
2021-01-16,TERRES DE L'EBRE,10-19,6
2021-01-16,TERRES DE L'EBRE,80-89,1
2021-01-16,TERRES DE L'EBRE,70-79,6
2021-01-16,METROPOLITANA NORD,80-89,46
2021-01-16,TERRES DE L'EBRE,0-9,3
2021-01-16,TERRES DE L'EBRE,90+,3
2021-01-16,METROPOLITANA NORD,10-19,85
2021-01-16,LLEIDA,10-19,14
2021-01-16,LLEIDA,0-9,5
2021-01-16,LLEIDA,80-89,4
2021-01-16,LLEIDA,90+,2
2021-01-16,LLEIDA,40-49,24
2021-01-16,LLEIDA,70-79,2
2021-01-16,LLEIDA,50-59,12
2021-01-16,LLEIDA,60-69,10
2021-01-16,METROPOLITANA NORD,90+,23
2021-01-16,METROPOLITANA NORD,70-79,39
2021-01-16,LLEIDA,30-39,11
2021-01-16,METROPOLITANA NORD,20-29,80
2021-01-16,METROPOLITANA NORD,50-59,98
2021-01-16,METROPOLITANA NORD,30-39,76
2021-01-16,METROPOLITANA NORD,60-69,71
2021-01-16,METROPOLITANA NORD,0-9,49
2021-01-17,CATALUNYA CENTRAL,80-89,2
2021-01-17,CATALUNYA CENTRAL,50-59,9
2021-01-17,CATALUNYA CENTRAL,40-49,10
2021-01-17,CATALUNYA CENTRAL,60-69,14
2021-01-17,CATALUNYA CENTRAL,20-29,12
2021-01-17,CATALUNYA CENTRAL,0-9,5
2021-01-17,CATALUNYA CENTRAL,30-39,7
2021-01-17,CATALUNYA CENTRAL,10-19,4
2021-01-17,CATALUNYA CENTRAL,70-79,9
2021-01-17,CATALUNYA CENTRAL,90+,1
2021-01-17,CAMP DE TARRAGONA,0-9,7
2021-01-17,CAMP DE TARRAGONA,40-49,28
2021-01-17,CAMP DE TARRAGONA,70-79,7
2021-01-17,CAMP DE TARRAGONA,10-19,14
2021-01-17,CAMP DE TARRAGONA,60-69,20
2021-01-17,GIRONA,60-69,15
2021-01-17,CAMP DE TARRAGONA,50-59,22
2021-01-17,CAMP DE TARRAGONA,30-39,15
2021-01-17,CAMP DE TARRAGONA,90+,7
2021-01-17,CAMP DE TARRAGONA,20-29,12
2021-01-17,CAMP DE TARRAGONA,80-89,6
2021-01-17,GIRONA,80-89,10
2021-01-17,GIRONA,40-49,37
2021-01-17,GIRONA,70-79,11
2021-01-17,GIRONA,50-59,23
2021-01-17,GIRONA,10-19,21
2021-01-17,GIRONA,30-39,17
2021-01-17,GIRONA,90+,7
2021-01-17,GIRONA,0-9,13
2021-01-17,GIRONA,20-29,15
2021-01-17,ALT PIRINEU I ARAN,50-59,5
2021-01-17,BARCELONA CIUTAT,80-89,19
2021-01-17,BARCELONA CIUTAT,0-9,11
2021-01-17,BARCELONA CIUTAT,10-19,16
2021-01-17,BARCELONA CIUTAT,60-69,24
2021-01-17,BARCELONA CIUTAT,90+,10
2021-01-17,BARCELONA CIUTAT,50-59,44
2021-01-17,BARCELONA CIUTAT,20-29,26
2021-01-17,BARCELONA CIUTAT,40-49,40
2021-01-17,BARCELONA CIUTAT,70-79,19
2021-01-17,BARCELONA CIUTAT,30-39,26
2021-01-17,ALT PIRINEU I ARAN,70-79,1
2021-01-17,ALT PIRINEU I ARAN,40-49,5
2021-01-17,ALT PIRINEU I ARAN,0-9,3
2021-01-17,ALT PIRINEU I ARAN,60-69,2
2021-01-17,ALT PIRINEU I ARAN,30-39,8
2021-01-17,ALT PIRINEU I ARAN,10-19,2
2021-01-17,ALT PIRINEU I ARAN,80-89,1
2021-01-17,ALT PIRINEU I ARAN,20-29,2
2021-01-17,METROPOLITANA SUD,40-49,56
2021-01-17,METROPOLITANA SUD,70-79,17
2021-01-17,METROPOLITANA SUD,60-69,25
2021-01-17,METROPOLITANA SUD,80-89,9
2021-01-17,METROPOLITANA SUD,50-59,34
2021-01-17,METROPOLITANA SUD,30-39,33
2021-01-17,METROPOLITANA SUD,20-29,36
2021-01-17,METROPOLITANA SUD,0-9,7
2021-01-17,METROPOLITANA SUD,10-19,13
2021-01-17,METROPOLITANA NORD,40-49,74
2021-01-17,METROPOLITANA NORD,0-9,30
2021-01-17,METROPOLITANA NORD,10-19,54
2021-01-17,METROPOLITANA SUD,90+,5
2021-01-17,TERRES DE L'EBRE,30-39,4
2021-01-17,TERRES DE L'EBRE,0-9,5
2021-01-17,TERRES DE L'EBRE,60-69,13
2021-01-17,TERRES DE L'EBRE,50-59,10
2021-01-17,TERRES DE L'EBRE,20-29,10
2021-01-17,TERRES DE L'EBRE,80-89,6
2021-01-17,TERRES DE L'EBRE,40-49,17
2021-01-17,TERRES DE L'EBRE,10-19,9
2021-01-17,TERRES DE L'EBRE,90+,2
2021-01-17,TERRES DE L'EBRE,70-79,2
2021-01-17,METROPOLITANA NORD,20-29,54
2021-01-17,LLEIDA,50-59,17
2021-01-17,LLEIDA,30-39,8
2021-01-17,LLEIDA,20-29,14
2021-01-17,LLEIDA,0-9,7
2021-01-17,LLEIDA,70-79,10
2021-01-17,LLEIDA,80-89,1
2021-01-17,LLEIDA,40-49,17
2021-01-17,METROPOLITANA NORD,60-69,44
2021-01-17,LLEIDA,10-19,12
2021-01-17,LLEIDA,90+,1
2021-01-17,LLEIDA,60-69,5
2021-01-17,METROPOLITANA NORD,50-59,73
2021-01-17,METROPOLITANA NORD,90+,17
2021-01-17,METROPOLITANA NORD,70-79,36
2021-01-17,METROPOLITANA NORD,30-39,56
2021-01-17,METROPOLITANA NORD,80-89,24
2021-01-18,CATALUNYA CENTRAL,90+,5
2021-01-18,CATALUNYA CENTRAL,50-59,41
2021-01-18,CATALUNYA CENTRAL,20-29,35
2021-01-18,CATALUNYA CENTRAL,10-19,34
2021-01-18,CATALUNYA CENTRAL,40-49,42
2021-01-18,CATALUNYA CENTRAL,30-39,37
2021-01-18,CATALUNYA CENTRAL,70-79,28
2021-01-18,CATALUNYA CENTRAL,0-9,20
2021-01-18,CATALUNYA CENTRAL,60-69,43
2021-01-18,CATALUNYA CENTRAL,80-89,9
2021-01-18,CAMP DE TARRAGONA,40-49,73
2021-01-18,CAMP DE TARRAGONA,50-59,59
2021-01-18,CAMP DE TARRAGONA,80-89,18
2021-01-18,CAMP DE TARRAGONA,20-29,34
2021-01-18,CAMP DE TARRAGONA,70-79,34
2021-01-18,CAMP DE TARRAGONA,0-9,25
2021-01-18,CAMP DE TARRAGONA,90+,9
2021-01-18,CAMP DE TARRAGONA,10-19,47
2021-01-18,CAMP DE TARRAGONA,30-39,50
2021-01-18,GIRONA,0-9,33
2021-01-18,GIRONA,80-89,26
2021-01-18,GIRONA,10-19,74
2021-01-18,GIRONA,50-59,73
2021-01-18,GIRONA,90+,13
2021-01-18,GIRONA,30-39,74
2021-01-18,GIRONA,60-69,45
2021-01-18,GIRONA,20-29,48
2021-01-18,GIRONA,70-79,26
2021-01-18,GIRONA,40-49,93
2021-01-18,CAMP DE TARRAGONA,60-69,39
2021-01-18,ALT PIRINEU I ARAN,40-49,9
2021-01-18,BARCELONA CIUTAT,60-69,108
2021-01-18,BARCELONA CIUTAT,20-29,137
2021-01-18,BARCELONA CIUTAT,40-49,229
2021-01-18,BARCELONA CIUTAT,90+,32
2021-01-18,BARCELONA CIUTAT,70-79,94
2021-01-18,BARCELONA CIUTAT,0-9,63
2021-01-18,BARCELONA CIUTAT,80-89,77
2021-01-18,BARCELONA CIUTAT,10-19,103
2021-01-18,BARCELONA CIUTAT,30-39,162
2021-01-18,BARCELONA CIUTAT,50-59,189
2021-01-18,ALT PIRINEU I ARAN,80-89,1
2021-01-18,ALT PIRINEU I ARAN,60-69,7
2021-01-18,ALT PIRINEU I ARAN,20-29,5
2021-01-18,ALT PIRINEU I ARAN,0-9,8
2021-01-18,ALT PIRINEU I ARAN,30-39,3
2021-01-18,ALT PIRINEU I ARAN,50-59,3
2021-01-18,ALT PIRINEU I ARAN,70-79,2
2021-01-18,ALT PIRINEU I ARAN,10-19,1
2021-01-18,METROPOLITANA SUD,60-69,96
2021-01-18,METROPOLITANA SUD,30-39,132
2021-01-18,METROPOLITANA SUD,80-89,39
2021-01-18,METROPOLITANA SUD,40-49,206
2021-01-18,METROPOLITANA SUD,10-19,110
2021-01-18,METROPOLITANA SUD,70-79,73
2021-01-18,METROPOLITANA SUD,50-59,175
2021-01-18,METROPOLITANA SUD,20-29,110
2021-01-18,METROPOLITANA SUD,0-9,85
2021-01-18,METROPOLITANA SUD,90+,17
2021-01-18,TERRES DE L'EBRE,0-9,8
2021-01-18,TERRES DE L'EBRE,50-59,26
2021-01-18,TERRES DE L'EBRE,80-89,13
2021-01-18,TERRES DE L'EBRE,70-79,17
2021-01-18,TERRES DE L'EBRE,20-29,13
2021-01-18,TERRES DE L'EBRE,90+,4
2021-01-18,TERRES DE L'EBRE,60-69,27
2021-01-18,TERRES DE L'EBRE,40-49,34
2021-01-18,TERRES DE L'EBRE,10-19,17
2021-01-18,TERRES DE L'EBRE,30-39,21
2021-01-18,METROPOLITANA NORD,90+,25
2021-01-18,METROPOLITANA NORD,20-29,150
2021-01-18,LLEIDA,0-9,18
2021-01-18,LLEIDA,80-89,6
2021-01-18,LLEIDA,50-59,24
2021-01-18,LLEIDA,70-79,8
2021-01-18,LLEIDA,60-69,20
2021-01-18,LLEIDA,10-19,33
2021-01-18,LLEIDA,30-39,26
2021-01-18,LLEIDA,40-49,29
2021-01-18,LLEIDA,20-29,14
2021-01-18,METROPOLITANA NORD,10-19,133
2021-01-18,METROPOLITANA NORD,30-39,193
2021-01-18,LLEIDA,90+,3
2021-01-18,METROPOLITANA NORD,80-89,77
2021-01-18,METROPOLITANA NORD,60-69,158
2021-01-18,METROPOLITANA NORD,40-49,248
2021-01-18,METROPOLITANA NORD,70-79,92
2021-01-18,METROPOLITANA NORD,50-59,198
2021-01-18,METROPOLITANA NORD,0-9,71
2021-01-19,CATALUNYA CENTRAL,80-89,12
2021-01-19,CATALUNYA CENTRAL,20-29,24
2021-01-19,CAMP DE TARRAGONA,90+,10
2021-01-19,CATALUNYA CENTRAL,10-19,55
2021-01-19,CATALUNYA CENTRAL,70-79,24
2021-01-19,CAMP DE TARRAGONA,70-79,33
2021-01-19,CATALUNYA CENTRAL,90+,9
2021-01-19,CATALUNYA CENTRAL,60-69,24
2021-01-19,CAMP DE TARRAGONA,60-69,39
2021-01-19,CATALUNYA CENTRAL,40-49,59
2021-01-19,CATALUNYA CENTRAL,30-39,33
2021-01-19,CATALUNYA CENTRAL,50-59,43
2021-01-19,CAMP DE TARRAGONA,10-19,43
2021-01-19,CAMP DE TARRAGONA,30-39,40
2021-01-19,CAMP DE TARRAGONA,80-89,23
2021-01-19,CAMP DE TARRAGONA,50-59,49
2021-01-19,CAMP DE TARRAGONA,40-49,77
2021-01-19,CAMP DE TARRAGONA,20-29,45
2021-01-19,CAMP DE TARRAGONA,0-9,42
2021-01-19,GIRONA,20-29,43
2021-01-19,GIRONA,0-9,31
2021-01-19,GIRONA,70-79,34
2021-01-19,GIRONA,80-89,37
2021-01-19,GIRONA,40-49,73
2021-01-19,GIRONA,60-69,29
2021-01-19,GIRONA,30-39,49
2021-01-19,GIRONA,10-19,43
2021-01-19,GIRONA,50-59,76
2021-01-19,GIRONA,90+,17
2021-01-19,CATALUNYA CENTRAL,0-9,8
2021-01-19,ALT PIRINEU I ARAN,30-39,5
2021-01-19,BARCELONA CIUTAT,60-69,117
2021-01-19,BARCELONA CIUTAT,80-89,101
2021-01-19,BARCELONA CIUTAT,70-79,82
2021-01-19,BARCELONA CIUTAT,10-19,114
2021-01-19,BARCELONA CIUTAT,90+,64
2021-01-19,BARCELONA CIUTAT,30-39,157
2021-01-19,BARCELONA CIUTAT,50-59,140
2021-01-19,BARCELONA CIUTAT,20-29,137
2021-01-19,BARCELONA CIUTAT,40-49,191
2021-01-19,ALT PIRINEU I ARAN,60-69,3
2021-01-19,ALT PIRINEU I ARAN,0-9,6
2021-01-19,ALT PIRINEU I ARAN,50-59,7
2021-01-19,ALT PIRINEU I ARAN,20-29,7
2021-01-19,ALT PIRINEU I ARAN,40-49,7
2021-01-19,ALT PIRINEU I ARAN,70-79,3
2021-01-19,ALT PIRINEU I ARAN,10-19,2
2021-01-19,BARCELONA CIUTAT,0-9,82
2021-01-19,METROPOLITANA SUD,10-19,137
2021-01-19,METROPOLITANA SUD,0-9,78
2021-01-19,METROPOLITANA SUD,20-29,82
2021-01-19,METROPOLITANA SUD,70-79,53
2021-01-19,METROPOLITANA SUD,90+,9
2021-01-19,METROPOLITANA SUD,40-49,172
2021-01-19,METROPOLITANA SUD,80-89,40
2021-01-19,METROPOLITANA SUD,50-59,130
2021-01-19,METROPOLITANA SUD,30-39,97
2021-01-19,METROPOLITANA SUD,60-69,71
2021-01-19,TERRES DE L'EBRE,80-89,28
2021-01-19,TERRES DE L'EBRE,10-19,8
2021-01-19,TERRES DE L'EBRE,60-69,16
2021-01-19,TERRES DE L'EBRE,20-29,19
2021-01-19,TERRES DE L'EBRE,40-49,31
2021-01-19,TERRES DE L'EBRE,30-39,15
2021-01-19,TERRES DE L'EBRE,50-59,20
2021-01-19,TERRES DE L'EBRE,0-9,6
2021-01-19,TERRES DE L'EBRE,70-79,16
2021-01-19,TERRES DE L'EBRE,90+,10
2021-01-19,LLEIDA,70-79,14
2021-01-19,LLEIDA,80-89,15
2021-01-19,LLEIDA,0-9,19
2021-01-19,LLEIDA,30-39,21
2021-01-19,LLEIDA,50-59,19
2021-01-19,LLEIDA,60-69,16
2021-01-19,LLEIDA,20-29,19
2021-01-19,LLEIDA,40-49,28
2021-01-19,LLEIDA,10-19,26
2021-01-19,METROPOLITANA NORD,60-69,112
2021-01-19,METROPOLITANA NORD,90+,25
2021-01-19,METROPOLITANA NORD,30-39,126
2021-01-19,LLEIDA,90+,5
2021-01-19,METROPOLITANA NORD,70-79,70
2021-01-19,METROPOLITANA NORD,80-89,45
2021-01-19,METROPOLITANA NORD,40-49,180
2021-01-19,METROPOLITANA NORD,0-9,80
2021-01-19,METROPOLITANA NORD,50-59,173
2021-01-19,METROPOLITANA NORD,20-29,126
2021-01-19,METROPOLITANA NORD,10-19,143
2021-01-20,CATALUNYA CENTRAL,40-49,38
2021-01-20,CATALUNYA CENTRAL,20-29,23
2021-01-20,CATALUNYA CENTRAL,50-59,40
2021-01-20,CATALUNYA CENTRAL,10-19,29
2021-01-20,CATALUNYA CENTRAL,70-79,15
2021-01-20,CATALUNYA CENTRAL,60-69,33
2021-01-20,CATALUNYA CENTRAL,80-89,13
2021-01-20,CATALUNYA CENTRAL,0-9,7
